date,Active_Power,temperature_2m,relativehumidity_2m,dew_point_2m,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,shortwave_radiation,direct_radiation,diffuse_radiation,season,time_interval
2024-09-25 14:00:00,122499.27,37.8,31,17.7,976.1,29,12.7,46,0.0,0.0,0.0,0.0,fourth_interval
2024-09-25 15:00:00,165472.1467,37.2,33,18.3,976.7,48,9.0,55,0.0,0.0,0.0,0.0,fifth_interval
2024-09-25 16:00:00,109447.75,36.7,35,18.8,977.3,83,13.4,32,0.0,0.0,0.0,0.0,fifth_interval
2024-09-25 17:00:00,53508.53819,36.1,38,19.5,977.5,5,15.9,43,0.0,0.0,0.0,0.0,sixth_interval
2024-09-25 18:00:00,9276.022122,34.6,44,20.5,977.0,16,17.9,40,0.0,0.0,0.0,0.0,sixth_interval
2024-09-25 19:00:00,0.0,33.5,47,20.8,977.0,60,10.4,120,0.0,0.0,0.0,0.0,sixth_interval
2024-09-25 20:00:00,0.0,32.7,48,20.1,976.8,45,13.3,193,0.0,0.0,0.0,0.0,sixth_interval
2024-09-25 21:00:00,0.0,32.0,51,20.6,976.5,73,15.7,185,0.0,0.0,0.0,0.0,sixth_interval
2024-09-25 22:00:00,0.0,31.4,53,20.7,976.4,76,16.8,178,0.0,0.0,0.0,0.0,sixth_interval
2024-09-25 23:00:00,0.0,30.8,56,21.0,976.6,71,16.9,166,0.0,0.0,0.0,0.0,sixth_interval
2024-09-26 00:00:00,0.0,30.5,58,21.2,976.6,0,16.8,168,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-26 01:00:00,0.0,29.9,60,21.4,977.4,5,16.0,161,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-26 02:00:00,0.0,30.4,59,21.4,978.3,1,14.3,161,48.0,13.0,35.0,0.0,zeroth_interval
2024-09-26 03:00:00,0.0,31.8,56,21.8,978.7,79,17.5,165,213.0,106.0,107.0,0.0,zeroth_interval
2024-09-26 04:00:00,0.0,33.7,51,22.0,978.7,86,20.2,177,412.0,261.0,151.0,0.0,zeroth_interval
2024-09-26 05:00:00,0.0,35.6,44,21.4,978.8,75,19.2,186,591.0,412.0,179.0,0.0,zeroth_interval
2024-09-26 06:00:00,0.0,37.0,39,20.7,978.5,13,13.3,189,724.0,527.0,197.0,0.0,first_interval
2024-09-26 07:00:00,9182.47,37.8,35,19.6,977.8,27,4.7,148,775.0,567.0,208.0,0.0,first_interval
2024-09-26 08:00:00,53413.475,38.3,33,19.1,976.9,7,6.3,72,726.0,503.0,223.0,0.0,first_interval
2024-09-26 09:00:00,112513.6767,38.7,31,18.8,975.6,5,6.3,83,691.0,495.0,196.0,0.0,second_interval
2024-09-26 10:00:00,159184.8933,38.9,30,18.4,974.6,14,5.5,107,563.0,384.0,179.0,0.0,second_interval
2024-09-26 11:00:00,186218.2477,38.9,30,18.1,974.0,4,7.0,94,391.0,239.0,152.0,0.0,third_interval
2024-09-26 12:00:00,162898.0252,38.6,30,17.8,974.1,12,10.9,81,207.0,104.0,103.0,0.0,third_interval
2024-09-26 13:00:00,164945.82,37.7,34,19.0,974.7,18,5.2,139,43.0,11.0,32.0,0.0,fourth_interval
2024-09-26 14:00:00,94803.90929,36.9,37,19.9,975.3,10,6.0,127,0.0,0.0,0.0,0.0,fourth_interval
2024-09-26 15:00:00,109285.0114,36.0,39,20.0,976.1,8,9.7,102,0.0,0.0,0.0,0.0,fifth_interval
2024-09-26 16:00:00,36414.28985,35.3,41,20.1,976.8,17,15.4,101,0.0,0.0,0.0,0.0,fifth_interval
2024-09-26 17:00:00,40766.09167,34.4,45,20.8,977.3,26,19.7,133,0.0,0.0,0.0,0.0,sixth_interval
2024-09-26 18:00:00,6231.773333,33.5,50,21.6,977.5,8,20.9,141,0.0,0.0,0.0,0.0,sixth_interval
2024-09-26 19:00:00,0.0,32.4,56,22.5,977.4,4,21.6,151,0.0,0.0,0.0,0.0,sixth_interval
2024-09-26 20:00:00,0.0,31.3,60,22.5,977.1,1,18.8,154,0.0,0.0,0.0,0.0,sixth_interval
2024-09-26 21:00:00,0.0,30.8,62,22.7,976.5,0,18.0,151,0.0,0.0,0.0,0.0,sixth_interval
2024-09-26 22:00:00,0.0,30.3,66,23.2,976.2,0,18.2,150,0.0,0.0,0.0,0.0,sixth_interval
2024-09-26 23:00:00,0.0,29.8,69,23.5,976.1,0,16.8,155,0.0,0.0,0.0,0.0,sixth_interval
2024-09-27 00:00:00,0.0,29.3,72,23.7,976.3,0,13.9,163,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-27 01:00:00,0.0,28.7,72,23.2,977.6,0,15.2,151,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-27 02:00:00,0.0,29.1,71,23.3,978.1,0,16.8,153,48.0,13.0,35.0,0.0,zeroth_interval
2024-09-27 03:00:00,0.0,30.3,66,23.2,978.8,0,18.8,155,214.0,108.0,106.0,0.0,zeroth_interval
2024-09-27 04:00:00,0.0,31.9,59,23.0,979.4,0,18.9,165,414.0,264.0,150.0,0.0,zeroth_interval
2024-09-27 05:00:00,0.0,33.4,54,22.8,979.7,0,17.3,170,593.0,414.0,179.0,0.0,zeroth_interval
2024-09-27 06:00:00,0.0,34.8,49,22.4,979.3,13,13.8,168,724.0,526.0,198.0,0.0,first_interval
2024-09-27 07:00:00,7843.147727,35.8,43,21.2,978.4,9,8.9,153,732.0,519.0,213.0,0.0,first_interval
2024-09-27 08:00:00,51079.58,36.8,38,20.0,977.4,8,6.8,122,767.0,555.0,212.0,0.0,first_interval
2024-09-27 09:00:00,108655.5742,37.5,33,18.6,976.4,11,7.0,113,699.0,495.0,204.0,0.0,second_interval
2024-09-27 10:00:00,155742.3917,37.6,32,18.1,975.5,18,6.2,105,552.0,380.0,172.0,0.0,second_interval
2024-09-27 11:00:00,186079.9917,37.6,31,17.7,975.2,15,6.6,77,388.0,232.0,156.0,0.0,third_interval
2024-09-27 12:00:00,195614.0892,37.2,32,17.7,975.2,13,8.7,77,196.0,94.0,102.0,0.0,third_interval
2024-09-27 13:00:00,159596.1402,35.9,36,18.6,975.7,7,10.9,102,44.0,12.0,32.0,0.0,fourth_interval
2024-09-27 14:00:00,88148.6294,35.3,38,18.8,976.2,6,9.9,125,0.0,0.0,0.0,0.0,fourth_interval
2024-09-27 15:00:00,144192.6818,34.5,40,19.0,977.1,13,9.8,130,0.0,0.0,0.0,0.0,fifth_interval
2024-09-27 16:00:00,118417.1265,33.8,42,19.3,977.8,7,9.9,123,0.0,0.0,0.0,0.0,fifth_interval
2024-09-27 17:00:00,53548.825,33.1,46,19.8,978.1,8,12.6,134,0.0,0.0,0.0,0.0,sixth_interval
2024-09-27 18:00:00,7589.248106,32.5,50,20.7,978.2,9,15.5,158,0.0,0.0,0.0,0.0,sixth_interval
2024-09-27 19:00:00,0.0,31.9,53,21.1,978.3,3,18.5,158,0.0,0.0,0.0,0.0,sixth_interval
2024-09-27 20:00:00,0.0,31.1,56,21.3,977.9,0,18.9,159,0.0,0.0,0.0,0.0,sixth_interval
2024-09-27 21:00:00,0.0,30.2,60,21.7,977.4,0,18.5,162,0.0,0.0,0.0,0.0,sixth_interval
2024-09-27 22:00:00,0.0,29.6,64,22.0,977.0,0,18.6,167,0.0,0.0,0.0,0.0,sixth_interval
2024-09-27 23:00:00,0.0,29.1,66,22.1,977.3,0,17.1,177,0.0,0.0,0.0,0.0,sixth_interval
2024-09-28 00:00:00,0.0,28.6,69,22.3,977.8,0,13.5,196,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-28 01:00:00,0.0,28.2,70,22.1,979.3,1,13.2,182,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-28 02:00:00,0.0,28.7,68,22.2,980.3,1,12.5,174,46.0,12.0,34.0,0.0,zeroth_interval
2024-09-28 03:00:00,0.0,30.0,66,22.9,980.9,1,13.5,188,208.0,102.0,106.0,0.0,zeroth_interval
2024-09-28 04:00:00,0.0,31.6,60,22.8,981.5,0,13.3,201,406.0,256.0,150.0,0.0,zeroth_interval
2024-09-28 05:00:00,0.0,33.2,53,22.2,981.6,0,13.6,197,586.0,406.0,180.0,0.0,zeroth_interval
2024-09-28 06:00:00,0.0,34.5,47,21.6,981.3,0,9.7,190,719.0,522.0,197.0,0.0,first_interval
2024-09-28 07:00:00,7441.295,35.6,43,21.1,980.7,4,7.6,172,788.0,582.0,206.0,0.0,first_interval
2024-09-28 08:00:00,42456.94545,36.5,39,20.2,979.6,3,6.1,166,772.0,567.0,205.0,0.0,first_interval
2024-09-28 09:00:00,93194.14364,37.1,36,19.5,978.7,10,3.5,141,707.0,508.0,199.0,0.0,second_interval
2024-09-28 10:00:00,98582.3,37.3,34,18.9,978.1,9,7.6,72,559.0,378.0,181.0,0.0,second_interval
2024-09-28 11:00:00,190443.4319,37.2,34,18.6,977.8,6,8.4,97,386.0,236.0,150.0,0.0,third_interval
2024-09-28 12:00:00,184679.9852,36.9,34,18.4,978.0,7,7.9,114,200.0,99.0,101.0,0.0,third_interval
2024-09-28 13:00:00,146379.5033,35.1,41,20.0,978.8,35,19.6,100,26.0,6.0,20.0,0.0,fourth_interval
2024-09-28 14:00:00,156680.678,28.4,71,22.6,981.2,75,25.3,347,0.0,0.0,0.0,0.0,fourth_interval
2024-09-28 15:00:00,152859.1447,26.6,82,23.2,981.0,24,11.6,147,0.0,0.0,0.0,0.0,fifth_interval
2024-09-28 16:00:00,76157.82273,27.9,78,23.7,982.3,26,3.2,93,0.0,0.0,0.0,0.0,fifth_interval
2024-09-28 17:00:00,20609.15303,28.4,78,24.1,982.6,43,3.9,146,0.0,0.0,0.0,0.0,sixth_interval
2024-09-28 18:00:00,0.0,28.0,80,24.3,982.3,12,8.8,179,0.0,0.0,0.0,0.0,sixth_interval
2024-09-28 19:00:00,0.0,27.6,82,24.2,981.9,0,8.7,194,0.0,0.0,0.0,0.0,sixth_interval
2024-09-28 20:00:00,0.0,27.2,84,24.2,981.5,52,9.4,209,0.0,0.0,0.0,0.0,sixth_interval
2024-09-28 21:00:00,0.0,26.9,84,23.9,981.1,36,7.9,193,0.0,0.0,0.0,0.0,sixth_interval
2024-09-28 22:00:00,0.0,26.8,86,24.2,981.4,63,4.9,190,0.0,0.0,0.0,0.0,sixth_interval
2024-09-28 23:00:00,0.0,26.6,86,24.1,982.0,53,5.4,210,0.0,0.0,0.0,0.0,sixth_interval
2024-09-29 00:00:00,0.0,26.4,84,23.5,982.4,17,7.3,200,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-29 01:00:00,0.0,27.2,85,24.4,983.2,18,2.6,344,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-29 02:00:00,0.0,27.9,78,23.7,983.8,6,1.8,246,44.0,11.0,33.0,0.0,zeroth_interval
2024-09-29 03:00:00,0.0,29.2,71,23.3,984.4,0,5.2,214,205.0,98.0,107.0,0.0,zeroth_interval
2024-09-29 04:00:00,0.0,30.7,61,22.4,984.6,0,5.1,225,403.0,251.0,152.0,0.0,zeroth_interval
2024-09-29 05:00:00,0.0,32.2,54,21.9,984.6,10,3.4,212,581.0,400.0,181.0,0.0,zeroth_interval
2024-09-29 06:00:00,0.0,33.5,50,21.6,984.3,3,1.8,156,712.0,513.0,199.0,0.0,first_interval
2024-09-29 07:00:00,15128.90197,34.7,45,20.9,983.6,4,1.7,108,776.0,566.0,210.0,0.0,first_interval
2024-09-29 08:00:00,46775.1106,35.7,40,20.2,982.6,10,1.3,34,771.0,559.0,212.0,0.0,first_interval
2024-09-29 09:00:00,119412.525,36.5,37,19.3,981.8,6,3.4,25,669.0,468.0,201.0,0.0,second_interval
2024-09-29 10:00:00,112645.0433,37.1,33,18.0,981.2,12,7.7,37,548.0,369.0,179.0,0.0,second_interval
2024-09-29 11:00:00,164962.6341,37.2,31,17.4,980.9,12,10.1,44,376.0,230.0,146.0,0.0,third_interval
2024-09-29 12:00:00,201225.4817,36.8,31,17.1,980.7,49,10.9,51,192.0,93.0,99.0,0.0,third_interval
2024-09-29 13:00:00,199597.0017,35.3,37,18.6,981.8,9,8.9,38,40.0,10.0,30.0,0.0,fourth_interval
2024-09-29 14:00:00,186579.8667,35.1,38,18.7,982.5,17,6.6,53,0.0,0.0,0.0,0.0,fourth_interval
2024-09-29 15:00:00,154691.0014,34.1,54,23.5,983.5,34,1.1,180,0.0,0.0,0.0,0.0,fifth_interval
2024-09-29 16:00:00,101010.2117,33.4,44,19.4,983.9,38,8.4,215,0.0,0.0,0.0,0.0,fifth_interval
2024-09-29 17:00:00,49259.98333,32.7,45,19.3,984.0,45,10.7,217,0.0,0.0,0.0,0.0,sixth_interval
2024-09-29 18:00:00,6820.843333,32.0,47,19.1,983.6,95,8.5,208,0.0,0.0,0.0,0.0,sixth_interval
2024-09-29 19:00:00,0.0,31.3,49,19.2,983.2,100,10.4,198,0.0,0.0,0.0,0.0,sixth_interval
2024-09-29 20:00:00,0.0,30.7,51,19.4,982.7,98,7.8,214,0.0,0.0,0.0,0.0,sixth_interval
2024-09-29 21:00:00,0.0,30.0,54,19.6,982.2,0,7.9,311,0.0,0.0,0.0,0.0,sixth_interval
2024-09-29 22:00:00,0.0,29.3,60,20.6,982.4,0,5.3,325,0.0,0.0,0.0,0.0,sixth_interval
2024-09-29 23:00:00,0.0,29.1,59,20.3,982.7,0,6.5,262,0.0,0.0,0.0,0.0,sixth_interval
2024-09-30 00:00:00,0.0,29.0,58,20.0,982.9,0,9.8,247,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-30 01:00:00,0.0,28.0,67,21.4,983.8,0,5.1,252,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-30 02:00:00,0.0,28.8,62,20.9,984.4,2,5.2,205,45.0,12.0,33.0,0.0,zeroth_interval
2024-09-30 03:00:00,0.0,30.8,55,20.6,984.9,29,6.0,217,208.0,103.0,105.0,0.0,zeroth_interval
2024-09-30 04:00:00,0.0,32.7,49,20.5,985.2,27,7.3,234,404.0,252.0,152.0,0.0,zeroth_interval
2024-09-30 05:00:00,0.0,34.7,44,20.5,985.2,23,10.1,251,584.0,405.0,179.0,0.0,zeroth_interval
2024-09-30 06:00:00,0.0,36.3,38,19.7,984.6,15,11.6,278,714.0,516.0,198.0,0.0,first_interval
2024-09-30 07:00:00,8371.526667,37.6,34,19.0,983.7,24,13.1,293,782.0,577.0,205.0,0.0,first_interval
2024-09-30 08:00:00,54829.4447,38.5,31,18.2,982.7,71,14.8,306,777.0,570.0,207.0,0.0,first_interval
2024-09-30 09:00:00,110755.3717,39.1,28,17.4,981.7,76,17.0,309,656.0,421.0,235.0,0.0,second_interval
2024-09-30 10:00:00,153896.2656,39.1,28,17.2,980.8,42,17.9,307,513.0,308.0,205.0,0.0,second_interval
2024-09-30 11:00:00,182213.725,38.9,28,16.9,980.7,51,15.8,304,374.0,218.0,156.0,0.0,third_interval
2024-09-30 12:00:00,198263.799,38.1,29,17.0,980.6,34,8.7,297,167.0,68.0,99.0,0.0,third_interval
2024-09-30 13:00:00,199451.9617,36.2,35,18.5,981.6,18,10.8,303,33.0,8.0,25.0,0.0,fourth_interval
2024-09-30 14:00:00,182327.0183,35.7,37,18.6,981.8,14,7.0,282,0.0,0.0,0.0,0.0,fourth_interval
2024-09-30 15:00:00,149583.7233,34.9,39,18.7,982.2,8,7.7,273,0.0,0.0,0.0,0.0,fifth_interval
2024-09-30 16:00:00,103543.9242,34.1,39,18.4,982.4,3,9.2,276,0.0,0.0,0.0,0.0,fifth_interval
2024-09-30 17:00:00,45771.97,33.2,41,18.3,982.2,1,7.8,279,0.0,0.0,0.0,0.0,sixth_interval
2024-09-30 18:00:00,1957.016667,32.1,44,18.4,981.6,1,7.2,256,0.0,0.0,0.0,0.0,sixth_interval
2024-09-30 19:00:00,0.0,31.3,47,18.7,981.3,0,11.3,228,0.0,0.0,0.0,0.0,sixth_interval
2024-09-30 20:00:00,0.0,31.2,48,18.9,980.8,0,15.2,247,0.0,0.0,0.0,0.0,sixth_interval
2024-09-30 21:00:00,0.0,30.7,49,18.6,980.3,0,13.7,252,0.0,0.0,0.0,0.0,sixth_interval
2024-09-30 22:00:00,0.0,29.9,51,18.7,980.4,0,11.1,257,0.0,0.0,0.0,0.0,sixth_interval
2024-09-30 23:00:00,0.0,29.4,52,18.6,980.4,0,11.5,256,0.0,0.0,0.0,0.0,sixth_interval
2024-10-01 00:00:00,0.0,29.1,54,18.7,980.7,0,13.2,259,0.0,0.0,0.0,0.0,zeroth_interval
2024-10-01 01:00:00,0.0,29.3,58,20.3,981.4,0,15.7,260,0.0,0.0,0.0,0.0,zeroth_interval
2024-10-01 02:00:00,0.0,29.8,56,20.2,982.1,0,15.9,254,44.0,12.0,32.0,0.0,zeroth_interval
2024-10-01 03:00:00,0.0,31.2,54,20.7,982.6,0,17.6,250,208.0,105.0,103.0,0.0,zeroth_interval
2024-10-01 04:00:00,0.0,33.1,49,20.8,983.1,0,21.2,252,407.0,260.0,147.0,0.0,zeroth_interval
2024-10-01 05:00:00,0.0,35.1,42,20.4,982.8,0,24.3,256,586.0,411.0,175.0,0.0,zeroth_interval
2024-10-01 06:00:00,0.0,36.8,36,19.5,982.2,0,25.9,259,718.0,525.0,193.0,0.0,first_interval
2024-10-01 07:00:00,8373.577273,38.0,32,18.4,981.2,0,25.8,259,786.0,586.0,200.0,0.0,first_interval
2024-10-01 08:00:00,54245.24667,38.9,28,17.3,980.0,1,25.4,258,785.0,586.0,199.0,0.0,first_interval
2024-10-01 09:00:00,110116.895,39.4,26,16.4,979.0,2,24.8,258,711.0,521.0,190.0,0.0,second_interval
2024-10-01 10:00:00,158470.275,39.6,24,15.6,978.4,12,23.7,261,571.0,399.0,172.0,0.0,second_interval
2024-10-01 11:00:00,189664.2583,39.5,21,13.3,978.2,37,21.9,261,359.0,216.0,143.0,0.0,third_interval
2024-10-01 12:00:00,201017.4568,38.9,22,13.1,978.2,13,19.4,259,161.0,73.0,88.0,0.0,third_interval
2024-10-01 13:00:00,200852.8783,37.1,28,15.6,978.8,13,16.1,252,33.0,8.0,25.0,0.0,fourth_interval
2024-10-01 14:00:00,185333.0717,36.1,30,15.9,979.4,17,17.1,250,0.0,0.0,0.0,0.0,fourth_interval
2024-10-01 15:00:00,141651.095,35.4,32,16.3,979.8,6,17.8,246,0.0,0.0,0.0,0.0,fifth_interval
2024-10-01 16:00:00,103523.2817,34.2,35,16.4,980.0,4,19.2,232,0.0,0.0,0.0,0.0,fifth_interval
2024-10-01 17:00:00,47076.99333,33.1,37,16.4,980.1,2,21.8,231,0.0,0.0,0.0,0.0,sixth_interval
2024-10-01 18:00:00,6058.482727,32.6,38,16.4,979.8,1,22.4,231,0.0,0.0,0.0,0.0,sixth_interval
2024-10-01 19:00:00,0.0,32.1,39,16.4,979.9,0,22.2,230,0.0,0.0,0.0,0.0,sixth_interval
2024-10-01 20:00:00,0.0,31.5,40,16.3,979.5,0,21.7,227,0.0,0.0,0.0,0.0,sixth_interval
2024-10-01 21:00:00,0.0,30.7,42,16.3,979.2,0,20.4,226,0.0,0.0,0.0,0.0,sixth_interval
2024-10-01 22:00:00,0.0,30.1,42,16.0,979.6,0,18.8,234,0.0,0.0,0.0,0.0,sixth_interval
2024-10-01 23:00:00,0.0,29.5,44,16.1,980.1,0,19.2,241,0.0,0.0,0.0,0.0,sixth_interval
2024-10-02 00:00:00,0.0,29.1,49,17.1,980.5,0,20.5,241,0.0,0.0,0.0,0.0,zeroth_interval
2024-10-02 01:00:00,0.0,28.9,57,19.5,981.4,0,21.4,238,0.0,0.0,0.0,0.0,zeroth_interval
2024-10-02 02:00:00,0.0,29.2,58,20.1,981.9,0,22.0,236,44.0,12.0,32.0,0.0,zeroth_interval
2024-10-02 03:00:00,0.0,30.6,55,20.7,982.4,0,23.1,230,210.0,107.0,103.0,0.0,zeroth_interval
2024-10-02 04:00:00,0.0,32.4,51,21.0,982.5,0,26.8,231,411.0,265.0,146.0,0.0,zeroth_interval
2024-10-02 05:00:00,0.0,34.7,44,20.6,982.5,0,27.9,237,592.0,418.0,174.0,0.0,zeroth_interval
2024-10-02 06:00:00,0.0,37.0,34,18.7,981.8,0,29.1,244,725.0,534.0,191.0,0.0,first_interval
2024-10-02 07:00:00,9386.82,38.7,27,16.5,980.7,0,28.9,251,795.0,596.0,199.0,0.0,first_interval
2024-10-02 08:00:00,58119.55833,39.8,23,14.6,979.5,1,27.8,260,795.0,597.0,198.0,0.0,first_interval
2024-10-02 09:00:00,117391.9833,40.6,19,12.6,978.4,3,25.3,266,721.0,531.0,190.0,0.0,second_interval
2024-10-02 10:00:00,166723.85,41.1,16,10.0,977.7,3,22.2,273,578.0,407.0,171.0,0.0,second_interval
2024-10-02 11:00:00,197730.1583,41.1,14,8.3,977.4,3,21.1,277,398.0,255.0,143.0,0.0,third_interval
2024-10-02 12:00:00,201059.8611,40.5,14,7.7,977.1,1,19.3,284,197.0,99.0,98.0,0.0,third_interval
2024-10-02 13:00:00,201276.01,37.2,18,9.1,978.0,0,12.7,235,36.0,10.0,26.0,0.0,fourth_interval
2024-10-02 14:00:00,195988.7017,35.5,21,9.9,978.4,1,12.8,228,0.0,0.0,0.0,0.0,fourth_interval
2024-10-02 15:00:00,159308.3235,34.5,23,10.2,979.0,0,14.5,224,0.0,0.0,0.0,0.0,fifth_interval
2024-10-02 16:00:00,114074.8992,33.6,25,11.0,979.3,0,19.0,210,0.0,0.0,0.0,0.0,fifth_interval
2024-10-02 17:00:00,52712.44545,32.9,32,14.0,979.5,0,22.4,217,0.0,0.0,0.0,0.0,sixth_interval
2024-10-02 18:00:00,6140.78,32.4,36,15.5,979.6,0,20.6,230,0.0,0.0,0.0,0.0,sixth_interval
2024-10-02 19:00:00,0.0,31.6,40,16.2,979.3,0,18.2,229,0.0,0.0,0.0,0.0,sixth_interval
2024-10-02 20:00:00,0.0,31.0,42,16.5,979.0,0,20.1,225,0.0,0.0,0.0,0.0,sixth_interval
2024-10-02 21:00:00,0.0,30.4,43,16.4,978.8,0,20.8,227,0.0,0.0,0.0,0.0,sixth_interval
2024-10-02 22:00:00,0.0,29.8,48,17.5,978.9,0,21.5,234,0.0,0.0,0.0,0.0,sixth_interval
2024-10-02 23:00:00,0.0,29.5,55,19.4,979.2,0,22.9,237,0.0,0.0,0.0,0.0,sixth_interval
2024-10-03 00:00:00,0.0,29.1,61,20.8,979.3,0,24.7,233,0.0,0.0,0.0,0.0,zeroth_interval
2024-10-03 01:00:00,0.0,28.6,69,22.4,979.7,0,24.6,237,0.0,0.0,0.0,0.0,zeroth_interval
2024-10-03 02:00:00,0.0,28.9,68,22.5,980.2,0,22.4,236,44.0,12.0,32.0,0.0,zeroth_interval
2024-10-03 03:00:00,0.0,30.1,63,22.2,980.8,0,24.4,234,209.0,107.0,102.0,0.0,zeroth_interval
2024-10-03 04:00:00,0.0,32.0,55,21.8,981.1,0,25.1,231,411.0,265.0,146.0,0.0,zeroth_interval
2024-10-03 05:00:00,0.0,34.3,45,20.8,980.8,0,25.7,230,592.0,419.0,173.0,0.0,zeroth_interval
2024-10-03 06:00:00,0.0,36.5,38,19.7,980.3,0,25.6,237,725.0,536.0,189.0,0.0,first_interval
2024-10-03 07:00:00,9944.696969,38.3,31,18.1,979.4,0,24.8,242,793.0,596.0,197.0,0.0,first_interval
2024-10-03 08:00:00,64688.895,39.7,24,15.3,978.4,14,22.6,245,791.0,595.0,196.0,0.0,first_interval
2024-10-03 09:00:00,125438.825,40.6,19,12.1,977.4,7,21.2,248,680.0,482.0,198.0,0.0,second_interval
2024-10-03 10:00:00,172531.7561,40.9,16,9.8,976.6,22,19.8,251,566.0,395.0,171.0,0.0,second_interval
2024-10-03 11:00:00,200962.9561,40.7,15,9.4,976.3,8,18.6,255,364.0,213.0,151.0,0.0,third_interval
2024-10-03 12:00:00,200870.0955,39.9,16,8.9,976.2,9,17.9,252,189.0,93.0,96.0,0.0,third_interval
2024-10-03 13:00:00,200858.1217,37.2,18,9.2,977.3,3,15.5,213,34.0,9.0,25.0,0.0,fourth_interval
2024-10-03 14:00:00,177925.5833,35.7,23,11.5,977.8,1,18.8,205,0.0,0.0,0.0,0.0,fourth_interval
2024-10-03 15:00:00,161114.8871,34.9,26,12.5,978.4,2,22.4,209,0.0,0.0,0.0,0.0,fifth_interval
2024-10-03 16:00:00,111631.4629,34.1,31,14.5,978.6,0,25.0,218,0.0,0.0,0.0,0.0,fifth_interval
2024-10-03 17:00:00,51964.76289,33.4,38,17.1,978.6,0,26.0,219,0.0,0.0,0.0,0.0,sixth_interval
2024-10-03 18:00:00,5916.18,32.7,42,17.9,978.7,0,25.0,213,0.0,0.0,0.0,0.0,sixth_interval
2024-10-03 19:00:00,0.0,32.0,44,18.1,978.6,0,24.8,211,0.0,0.0,0.0,0.0,sixth_interval
2024-10-03 20:00:00,0.0,31.2,45,18.0,978.4,0,25.1,214,0.0,0.0,0.0,0.0,sixth_interval
2024-10-03 21:00:00,0.0,30.5,45,17.2,978.2,0,25.9,216,0.0,0.0,0.0,0.0,sixth_interval
2024-10-03 22:00:00,0.0,29.7,46,16.7,978.2,0,25.5,216,0.0,0.0,0.0,0.0,sixth_interval
2024-10-03 23:00:00,0.0,29.0,49,17.4,978.6,0,25.8,226,0.0,0.0,0.0,0.0,sixth_interval
2024-10-04 00:00:00,0.0,28.4,56,18.9,978.9,0,25.5,224,0.0,0.0,0.0,0.0,zeroth_interval
2024-10-04 01:00:00,0.0,27.4,70,21.6,979.4,0,24.8,224,0.0,0.0,0.0,0.0,zeroth_interval
2024-10-04 02:00:00,0.0,27.6,71,21.9,980.0,0,23.9,215,43.0,12.0,31.0,0.0,zeroth_interval
2024-10-04 03:00:00,0.0,28.7,66,21.8,980.8,0,26.4,211,209.0,107.0,102.0,0.0,zeroth_interval
2024-10-04 04:00:00,0.0,30.8,55,20.8,981.3,0,26.5,212,412.0,266.0,146.0,0.0,zeroth_interval
2024-10-04 05:00:00,0.0,32.9,43,18.9,981.6,0,26.9,211,594.0,421.0,173.0,0.0,zeroth_interval
2024-10-04 06:00:00,0.0,34.6,37,17.7,981.3,0,25.8,211,728.0,538.0,190.0,0.0,first_interval
2024-10-04 07:00:00,9114.271212,35.9,33,16.9,980.7,0,23.8,215,796.0,598.0,198.0,0.0,first_interval
2024-10-04 08:00:00,63359.04999,36.8,30,16.5,979.6,0,21.8,215,794.0,597.0,197.0,0.0,first_interval
2024-10-04 09:00:00,126262.5964,37.6,26,15.0,978.8,4,19.8,213,719.0,531.0,188.0,0.0,second_interval
2024-10-04 10:00:00,174376.6233,38.1,22,12.6,978.1,8,17.6,209,562.0,387.0,175.0,0.0,second_interval
2024-10-04 11:00:00,200930.1682,37.9,21,11.5,977.9,10,17.1,207,369.0,225.0,144.0,0.0,third_interval
2024-10-04 12:00:00,195513.2286,37.0,23,12.4,978.0,5,17.9,206,182.0,86.0,96.0,0.0,third_interval
2024-10-04 13:00:00,200857.8467,33.9,36,16.6,979.2,6,11.7,218,32.0,8.0,24.0,0.0,fourth_interval
2024-10-04 14:00:00,193694.8267,33.0,38,16.9,979.8,2,11.6,212,0.0,0.0,0.0,0.0,fourth_interval
2024-10-04 15:00:00,156644.5562,32.1,40,17.0,980.5,1,12.6,204,0.0,0.0,0.0,0.0,fifth_interval
2024-10-04 16:00:00,113898.525,31.2,42,17.0,980.9,2,13.4,198,0.0,0.0,0.0,0.0,fifth_interval
2024-10-04 17:00:00,50848.98333,30.5,45,17.1,981.0,1,14.9,198,0.0,0.0,0.0,0.0,sixth_interval
2024-10-04 18:00:00,5737.136818,29.7,48,17.5,981.0,0,17.4,193,0.0,0.0,0.0,0.0,sixth_interval
2024-10-04 19:00:00,0.0,29.0,53,18.6,981.0,0,19.6,195,0.0,0.0,0.0,0.0,sixth_interval
